Positive_ID,ID,Legante,Famiglia_Legante,Metallo,Sale_Metallico,Solvente,Additivo_Colinker,Temperatura_C,Tempo_ore,mmol_Legante,mmol_Sale,Rapporto_LM,Volume solvente,Hydration_Number,Counterion_Class,Oxidation_State,Procedura_Sintetica,Esito_ML,Positive_Library_Source,Split_Set,Critical_Completeness,Extended_Completeness,Completeness_Score,Source_Quality_Score,Diversity_Weight,Evidence_Weight,Quality_Tier,PXRD_Confirmed,Condition_Signature,Source_DOI,Extraction_Method
POS-0437,895,"2,5-Dihydroxyterephthalic acid (H4DOBDC)",Carbossilati aromatici,Mn,Mn(OAc)2·4H2O,DMF/H2O,Nessuno,60,12.0,0.2,0.1,2.0,,4.0,acetate,2.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.5,0.830375,A,True,mn|carbossilati aromatici|acetate|dmf/h2o|nessuno|60|12|2.0,,curated_project_dataset
POS-0438,898,"3-amino-4,4'-bipyrazole",Bipyrazole,Cu,Cu(NO3)2·3H2O,DMF/H2O/EtOH,Nessuno,60,24.0,0.05,0.25,0.2,,3.0,nitrate,2.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3779644730092272,0.8059678946018455,A,True,cu|bipyrazole|nitrate|dmf/h2o/etoh|nessuno|60|24|0.25,,curated_project_dataset
POS-0439,899,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Fe,FeCl3·6H2O,DEF,Nessuno,160,24.0,0.1,0.1,1.0,,6.0,chloride,3.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.4200840252084029,0.8143918050416805,A,True,fe|carbossilati aromatici|chloride|def|nessuno|160|24|1.0,,curated_project_dataset
POS-0440,901,Benzimidazole,Imidazolati,Cu,Cu(NO3)2·3H2O,H2O,Nessuno,160,12.0,1.0,1.0,1.0,,3.0,nitrate,2.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.654653670707977,0.8613057341415954,A,True,cu|imidazolati|nitrate|h2o|nessuno|160|12|1.0,,curated_project_dataset
POS-0441,902,"1,4-Benzenedicarboxylic acid (H2BDC)",Carbossilati aromatici,Zn,Zn(OAc)2·2H2O,H2O,Nessuno,80,24.0,0.2,0.4,0.5,,2.0,acetate,2.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3779644730092272,0.8059678946018455,A,True,zn|carbossilati aromatici|acetate|h2o|nessuno|80|24|0.5,,curated_project_dataset
POS-0442,903,"3-amino-4,4'-bipyrazole",Bipyrazole,Al,Al(NO3)3·9H2O,DMF/H2O/EtOH,Nessuno,120,12.0,0.2,0.133,1.5,,9.0,nitrate,3.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.5222329678670935,0.8348215935734187,A,True,al|bipyrazole|nitrate|dmf/h2o/etoh|nessuno|120|12|1.5,,curated_project_dataset
POS-0443,904,"4,4'-Biphenyldicarboxylic acid (BPDC)",Carbossilati aromatici,Co,Co(NO3)2·6H2O,H2O/EtOH,Nessuno,180,18.0,0.2,0.606,0.33,,6.0,nitrate,2.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.4200840252084029,0.8143918050416805,A,True,co|carbossilati aromatici|nitrate|h2o/etoh|nessuno|180|18|0.25,,curated_project_dataset
POS-0444,905,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Co,Co(NO3)2·6H2O,DEF,Nessuno,100,12.0,0.5,0.5,1.0,,6.0,nitrate,2.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.4200840252084029,0.8143918050416805,A,True,co|carbossilati aromatici|nitrate|def|nessuno|100|12|1.0,,curated_project_dataset
POS-0445,906,Fumaric acid,Carbossilati aromatici,Zr,ZrOCl2·8H2O,DMF,Nessuno,180,4.0,1.0,1.25,0.8,,8.0,chloride,2.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.408248290463863,0.8120246580927726,A,True,zr|carbossilati aromatici|chloride|dmf|nessuno|180|6|0.75,,curated_project_dataset
POS-0446,910,"4,4'-Biphenyldicarboxylic acid (BPDC)",Carbossilati aromatici,Al,AlCl3·6H2O,DMF/MeOH,Nessuno,80,24.0,1.0,1.25,0.8,,6.0,chloride,3.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.5477225575051661,0.8399195115010332,A,True,al|carbossilati aromatici|chloride|dmf/meoh|nessuno|80|24|0.75,,curated_project_dataset
POS-0447,911,"3,3'-dimethyl-4,4'-bipyrazole",Bipyrazole,Zr,ZrCl4,DMA,Nessuno,80,18.0,0.1,0.067,1.5,,0.0,chloride,4.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.43301270189221924,0.8169775403784438,A,True,zr|bipyrazole|chloride|dma|nessuno|80|18|1.5,,curated_project_dataset
POS-0448,913,Fumaric acid,Carbossilati aromatici,Cd,Cd(NO3)2·4H2O,MeOH,Nessuno,100,12.0,0.2,0.167,1.2,,4.0,nitrate,2.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.48038446141526137,0.8264518922830523,A,True,cd|carbossilati aromatici|nitrate|meoh|nessuno|100|12|1.25,,curated_project_dataset
POS-0449,914,"3,3'-dimethyl-4,4'-bipyrazole",Bipyrazole,Cu,Cu(NO3)2·3H2O,DMF,Nessuno,160,24.0,1.0,1.0,1.0,,3.0,nitrate,2.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3779644730092272,0.8059678946018455,A,True,cu|bipyrazole|nitrate|dmf|nessuno|160|24|1.0,,curated_project_dataset
POS-0450,915,"3,3'-dimethyl-4,4'-bipyrazole",Bipyrazole,Zn,Zn(OAc)2·2H2O,DMF/H2O,Nessuno,180,36.0,0.05,0.1,0.5,,2.0,acetate,2.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.4200840252084029,0.8143918050416805,A,True,zn|bipyrazole|acetate|dmf/h2o|nessuno|180|36|0.5,,curated_project_dataset
POS-0451,916,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Zn,Zn(OAc)2·2H2O,DEF,Nessuno,80,4.0,0.5,0.25,2.0,,2.0,acetate,2.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.4200840252084029,0.8143918050416805,A,True,zn|bipyrazole|acetate|def|nessuno|80|6|2.0,,curated_project_dataset
POS-0452,918,Benzimidazole,Imidazolati,Co,Co(NO3)2·6H2O,DMF/H2O,Nessuno,120,24.0,0.5,1.0,0.5,,6.0,nitrate,2.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.8660254037844385,0.9035800807568877,A,True,co|imidazolati|nitrate|dmf/h2o|nessuno|120|24|0.5,,curated_project_dataset
POS-0453,919,Benzimidazole,Imidazolati,Cd,Cd(NO3)2·4H2O,DMF/H2O/EtOH,Nessuno,150,4.0,0.5,0.625,0.8,,4.0,nitrate,2.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.6123724356957944,0.8528494871391589,A,True,cd|imidazolati|nitrate|dmf/h2o/etoh|nessuno|150|6|0.75,,curated_project_dataset
POS-0454,920,"3-amino-4,4'-bipyrazole",Bipyrazole,Zn,Zn(OAc)2·2H2O,DMF/H2O/EtOH,Nessuno,140,48.0,0.1,0.1,1.0,,2.0,acetate,2.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.4200840252084029,0.8143918050416805,A,True,zn|bipyrazole|acetate|dmf/h2o/etoh|nessuno|140|48|1.0,,curated_project_dataset
POS-0455,921,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,DMF,Nessuno,160,36.0,0.1,0.083,1.2,,4.0,acetate,2.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3216337604513384,0.7947017520902677,A,True,co|bipyrazole|acetate|dmf|nessuno|160|36|1.25,,curated_project_dataset
POS-0456,922,Benzimidazole,Imidazolati,Cd,Cd(NO3)2·4H2O,DMA,Nessuno,180,4.0,0.05,0.042,1.2,,4.0,nitrate,2.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.6123724356957944,0.8528494871391589,A,True,cd|imidazolati|nitrate|dma|nessuno|180|6|1.25,,curated_project_dataset
POS-0457,923,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Fe,FeCl3·6H2O,DMA,Nessuno,80,4.0,0.05,0.062,0.8,,6.0,chloride,3.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.5773502691896256,0.8458450538379252,A,True,fe|bipyrazole|chloride|dma|nessuno|80|6|0.75,,curated_project_dataset
POS-0458,924,Benzimidazole,Imidazolati,Cd,Cd(NO3)2·4H2O,DMA,Nessuno,140,24.0,0.1,0.5,0.2,,4.0,nitrate,2.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.6123724356957944,0.8528494871391589,A,True,cd|imidazolati|nitrate|dma|nessuno|140|24|0.25,,curated_project_dataset
POS-0459,925,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Zr,ZrCl4,DEF,Nessuno,25,4.0,2.0,2.0,1.0,,0.0,chloride,4.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.43301270189221924,0.8169775403784438,A,True,zr|bipyrazole|chloride|def|nessuno|20|6|1.0,,curated_project_dataset
POS-0460,926,"1,4-Benzenedicarboxylic acid (H2BDC)",Carbossilati aromatici,Al,Al(NO3)3·9H2O,DMF/MeOH,Nessuno,140,72.0,0.1,0.083,1.2,,9.0,nitrate,3.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.5477225575051661,0.8399195115010332,A,True,al|carbossilati aromatici|nitrate|dmf/meoh|nessuno|140|72|1.25,,curated_project_dataset
POS-0461,927,Benzimidazole,Imidazolati,Cd,Cd(NO3)2·4H2O,DEF,Nessuno,150,24.0,0.2,0.1,2.0,,4.0,nitrate,2.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.6123724356957944,0.8528494871391589,A,True,cd|imidazolati|nitrate|def|nessuno|150|24|2.0,,curated_project_dataset
POS-0462,928,2-Methylimidazole,Imidazolati,Cu,Cu(NO3)2·3H2O,DMA,Nessuno,180,48.0,0.05,0.033,1.5,,3.0,nitrate,2.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.654653670707977,0.8613057341415954,A,True,cu|imidazolati|nitrate|dma|nessuno|180|48|1.5,,curated_project_dataset
POS-0463,930,Benzimidazole,Imidazolati,Cd,Cd(NO3)2·4H2O,MeOH,Nessuno,100,24.0,0.1,0.083,1.2,,4.0,nitrate,2.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.6123724356957944,0.8528494871391589,A,True,cd|imidazolati|nitrate|meoh|nessuno|100|24|1.25,,curated_project_dataset
POS-0464,932,2-Methylimidazole,Imidazolati,Al,Al(NO3)3·9H2O,DMF/H2O,Nessuno,80,72.0,1.0,1.0,1.0,,9.0,nitrate,3.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.7745966692414833,0.8852943338482967,A,True,al|imidazolati|nitrate|dmf/h2o|nessuno|80|72|1.0,,curated_project_dataset
POS-0465,933,Fumaric acid,Carbossilati aromatici,Fe,Fe(NO3)3·9H2O,DEF,Nessuno,140,12.0,1.0,0.833,1.2,,9.0,nitrate,3.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.4200840252084029,0.8143918050416805,A,True,fe|carbossilati aromatici|nitrate|def|nessuno|140|12|1.25,,curated_project_dataset
POS-0466,934,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Ni,Ni(NO3)2·6H2O,DMF/H2O,Nessuno,80,18.0,2.0,2.0,1.0,,6.0,nitrate,2.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.654653670707977,0.8613057341415954,A,True,ni|bipyrazole|nitrate|dmf/h2o|nessuno|80|18|1.0,,curated_project_dataset
POS-0467,937,"3-amino-4,4'-bipyrazole",Bipyrazole,Cu,Cu(OAc)2·H2O,H2O/EtOH,Nessuno,60,24.0,0.1,0.067,1.5,,1.0,acetate,2.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3779644730092272,0.8059678946018455,A,True,cu|bipyrazole|acetate|h2o/etoh|nessuno|60|24|1.5,,curated_project_dataset
POS-0468,938,"2,5-Dihydroxyterephthalic acid (H4DOBDC)",Carbossilati aromatici,Zn,Zn(OAc)2·2H2O,MeOH,Nessuno,80,18.0,1.0,0.833,1.2,,2.0,acetate,2.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3779644730092272,0.8059678946018455,A,True,zn|carbossilati aromatici|acetate|meoh|nessuno|80|18|1.25,,curated_project_dataset
POS-0469,939,"1,2,4-Triazole",Triazole,Cu,Cu(NO3)2·3H2O,DEF,Nessuno,160,36.0,0.1,0.2,0.5,,3.0,nitrate,2.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.7745966692414833,0.8852943338482967,A,True,cu|triazole|nitrate|def|nessuno|160|36|0.5,,curated_project_dataset
POS-0470,940,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Cu,Cu(OAc)2·H2O,MeOH,Nessuno,60,72.0,2.0,2.0,1.0,,1.0,acetate,2.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3779644730092272,0.8059678946018455,A,True,cu|bipyrazole|acetate|meoh|nessuno|60|72|1.0,,curated_project_dataset
POS-0471,941,2-Methylimidazole,Imidazolati,Ni,Ni(NO3)2·6H2O,DMA,Nessuno,160,72.0,0.1,0.125,0.8,,6.0,nitrate,2.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.8660254037844385,0.9035800807568877,A,True,ni|imidazolati|nitrate|dma|nessuno|160|72|0.75,,curated_project_dataset
POS-0472,942,Fumaric acid,Carbossilati aromatici,Zn,Zn(OAc)2·2H2O,DMF,Nessuno,180,4.0,0.2,0.606,0.33,,2.0,acetate,2.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3779644730092272,0.8059678946018455,A,True,zn|carbossilati aromatici|acetate|dmf|nessuno|180|6|0.25,,curated_project_dataset
POS-0473,943,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Zn,Zn(NO3)2·6H2O,DMF,Nessuno,160,24.0,0.2,0.2,1.0,,6.0,nitrate,2.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3779644730092272,0.8059678946018455,A,True,zn|carbossilati aromatici|nitrate|dmf|nessuno|160|24|1.0,,curated_project_dataset
POS-0474,944,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cu,Cu(NO3)2·3H2O,DMA,Nessuno,180,4.0,0.2,0.25,0.8,,3.0,nitrate,2.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3779644730092272,0.8059678946018455,A,True,cu|bipyrazole|nitrate|dma|nessuno|180|6|0.75,,curated_project_dataset
POS-0475,945,"1,2,4-Triazole",Triazole,Zr,ZrCl4,DMF/H2O/EtOH,Nessuno,140,24.0,0.2,1.0,0.2,,0.0,chloride,4.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,1.0,0.930375,A,True,zr|triazole|chloride|dmf/h2o/etoh|nessuno|140|24|0.25,,curated_project_dataset
POS-0476,946,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Cd,Cd(NO3)2·4H2O,H2O/EtOH,Nessuno,120,4.0,0.5,0.25,2.0,,4.0,nitrate,2.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.48038446141526137,0.8264518922830523,A,True,cd|carbossilati aromatici|nitrate|h2o/etoh|nessuno|120|6|2.0,,curated_project_dataset
POS-0477,947,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMA,Nessuno,100,12.0,1.0,5.0,0.2,,4.0,nitrate,2.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.38729833462074165,0.8078346669241483,A,True,cd|bipyrazole|nitrate|dma|nessuno|100|12|0.25,,curated_project_dataset
POS-0478,948,"2,5-Dihydroxyterephthalic acid (H4DOBDC)",Carbossilati aromatici,Zr,ZrCl4,MeOH,Nessuno,80,48.0,0.2,0.2,1.0,,0.0,chloride,4.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.408248290463863,0.8120246580927726,A,True,zr|carbossilati aromatici|chloride|meoh|nessuno|80|48|1.0,,curated_project_dataset
POS-0479,949,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Zr,ZrCl4,DMF,Nessuno,80,48.0,0.5,1.515,0.33,,0.0,chloride,4.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.408248290463863,0.8120246580927726,A,True,zr|carbossilati aromatici|chloride|dmf|nessuno|80|48|0.25,,curated_project_dataset
POS-0480,950,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Fe,FeCl3·6H2O,DEF,Nessuno,180,12.0,0.2,1.0,0.2,,6.0,chloride,3.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.4200840252084029,0.8143918050416805,A,True,fe|carbossilati aromatici|chloride|def|nessuno|180|12|0.25,,curated_project_dataset
POS-0481,952,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,DEF,Nessuno,120,4.0,2.0,1.0,2.0,,4.0,acetate,2.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3216337604513384,0.7947017520902677,A,True,co|bipyrazole|acetate|def|nessuno|120|6|2.0,,curated_project_dataset
POS-0482,953,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Cd,Cd(NO3)2·4H2O,DMA,Nessuno,60,4.0,0.1,0.2,0.5,,4.0,nitrate,2.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.48038446141526137,0.8264518922830523,A,True,cd|carbossilati aromatici|nitrate|dma|nessuno|60|6|0.5,,curated_project_dataset
POS-0483,954,Benzimidazole,Imidazolati,Mn,Mn(OAc)2·4H2O,H2O,Nessuno,160,4.0,0.05,0.1,0.5,,4.0,acetate,2.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,1.0,0.930375,A,True,mn|imidazolati|acetate|h2o|nessuno|160|6|0.5,,curated_project_dataset
POS-0484,955,Benzimidazole,Imidazolati,Cu,Cu(OAc)2·H2O,DMF,Nessuno,25,18.0,1.0,0.5,2.0,,1.0,acetate,2.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.654653670707977,0.8613057341415954,A,True,cu|imidazolati|acetate|dmf|nessuno|20|18|2.0,,curated_project_dataset
POS-0485,956,"3-amino-4,4'-bipyrazole",Bipyrazole,Zr,ZrOCl2·8H2O,DEF,Nessuno,140,72.0,0.05,0.25,0.2,,8.0,chloride,2.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.43301270189221924,0.8169775403784438,A,True,zr|bipyrazole|chloride|def|nessuno|140|72|0.25,,curated_project_dataset
POS-0486,957,"3-amino-4,4'-bipyrazole",Bipyrazole,Mg,Mg(NO3)2·6H2O,DMF/H2O/EtOH,Nessuno,120,36.0,0.5,1.0,0.5,,6.0,nitrate,2.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.7745966692414833,0.8852943338482967,A,True,mg|bipyrazole|nitrate|dmf/h2o/etoh|nessuno|120|36|0.5,,curated_project_dataset
POS-0487,959,"3-amino-4,4'-bipyrazole",Bipyrazole,Al,Al(NO3)3·9H2O,DMF,Nessuno,160,48.0,0.05,0.05,1.0,,9.0,nitrate,3.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.5222329678670935,0.8348215935734187,A,True,al|bipyrazole|nitrate|dmf|nessuno|160|48|1.0,,curated_project_dataset
POS-0488,960,"1,2,4-Triazole",Triazole,Co,Co(NO3)2·6H2O,H2O/EtOH,Nessuno,80,24.0,0.05,0.25,0.2,,6.0,nitrate,2.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,1.0,0.930375,A,True,co|triazole|nitrate|h2o/etoh|nessuno|80|24|0.25,,curated_project_dataset
POS-0489,961,"1,4-Benzenedicarboxylic acid (H2BDC)",Carbossilati aromatici,Mn,Mn(OAc)2·4H2O,DMF/H2O,Nessuno,140,12.0,2.0,4.0,0.5,,4.0,acetate,2.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.5,0.830375,A,True,mn|carbossilati aromatici|acetate|dmf/h2o|nessuno|140|12|0.5,,curated_project_dataset
POS-0490,962,Benzimidazole,Imidazolati,Ni,Ni(OAc)2·4H2O,DEF,Nessuno,180,18.0,0.1,0.303,0.33,,4.0,acetate,2.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.8660254037844385,0.9035800807568877,A,True,ni|imidazolati|acetate|def|nessuno|180|18|0.25,,curated_project_dataset
POS-0491,963,"4,4'-Biphenyldicarboxylic acid (BPDC)",Carbossilati aromatici,Fe,Fe(NO3)3·9H2O,H2O/EtOH,Nessuno,60,36.0,0.2,0.25,0.8,,9.0,nitrate,3.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.4200840252084029,0.8143918050416805,A,True,fe|carbossilati aromatici|nitrate|h2o/etoh|nessuno|60|36|0.75,,curated_project_dataset
POS-0492,964,Fumaric acid,Carbossilati aromatici,Zn,Zn(OAc)2·2H2O,DEF,Nessuno,120,72.0,1.0,0.667,1.5,,2.0,acetate,2.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3779644730092272,0.8059678946018455,A,True,zn|carbossilati aromatici|acetate|def|nessuno|120|72|1.5,,curated_project_dataset
POS-0493,965,"1,2,4-Triazole",Triazole,Cd,Cd(NO3)2·4H2O,DMF/H2O/EtOH,Nessuno,100,18.0,0.5,0.333,1.5,,4.0,nitrate,2.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,1.0,0.930375,A,True,cd|triazole|nitrate|dmf/h2o/etoh|nessuno|100|18|1.5,,curated_project_dataset
POS-0494,966,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Al,Al(NO3)3·9H2O,DMA,Nessuno,80,12.0,1.0,1.25,0.8,,9.0,nitrate,3.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.5477225575051661,0.8399195115010332,A,True,al|carbossilati aromatici|nitrate|dma|nessuno|80|12|0.75,,curated_project_dataset
POS-0495,967,"2,5-Dihydroxyterephthalic acid (H4DOBDC)",Carbossilati aromatici,Al,AlCl3·6H2O,DMF/H2O,Nessuno,160,12.0,0.1,0.083,1.2,,6.0,chloride,3.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.5477225575051661,0.8399195115010332,A,True,al|carbossilati aromatici|chloride|dmf/h2o|nessuno|160|12|1.25,,curated_project_dataset
POS-0496,969,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Co,Co(NO3)2·6H2O,MeOH,Nessuno,160,4.0,0.1,0.1,1.0,,6.0,nitrate,2.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3216337604513384,0.7947017520902677,A,True,co|bipyrazole|nitrate|meoh|nessuno|160|6|1.0,,curated_project_dataset
POS-0497,970,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Cu,Cu(OAc)2·H2O,DMF/MeOH,Nessuno,100,48.0,1.0,1.25,0.8,,1.0,acetate,2.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3779644730092272,0.8059678946018455,A,True,cu|bipyrazole|acetate|dmf/meoh|nessuno|100|48|0.75,,curated_project_dataset
POS-0498,971,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,MeOH,Nessuno,140,48.0,0.5,0.417,1.2,,4.0,nitrate,2.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.38729833462074165,0.8078346669241483,A,True,cd|bipyrazole|nitrate|meoh|nessuno|140|48|1.25,,curated_project_dataset
POS-0499,972,"3-amino-4,4'-bipyrazole",Bipyrazole,Ni,Ni(NO3)2·6H2O,H2O,Nessuno,180,36.0,0.05,0.025,2.0,,6.0,nitrate,2.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.654653670707977,0.8613057341415954,A,True,ni|bipyrazole|nitrate|h2o|nessuno|180|36|2.0,,curated_project_dataset
POS-0500,973,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Zn,Zn(NO3)2·6H2O,DMF/MeOH,Nessuno,60,18.0,0.1,0.125,0.8,,6.0,nitrate,2.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.4200840252084029,0.8143918050416805,A,True,zn|bipyrazole|nitrate|dmf/meoh|nessuno|60|18|0.75,,curated_project_dataset
POS-0501,974,"3-amino-4,4'-bipyrazole",Bipyrazole,Cu,Cu(OAc)2·H2O,DMF,Nessuno,150,12.0,0.05,0.033,1.5,,1.0,acetate,2.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3779644730092272,0.8059678946018455,A,True,cu|bipyrazole|acetate|dmf|nessuno|150|12|1.5,,curated_project_dataset
POS-0502,976,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Cd,Cd(NO3)2·4H2O,DMF/H2O,Nessuno,150,18.0,2.0,10.0,0.2,,4.0,nitrate,2.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.48038446141526137,0.8264518922830523,A,True,cd|carbossilati aromatici|nitrate|dmf/h2o|nessuno|150|18|0.25,,curated_project_dataset
POS-0503,977,2-Methylimidazole,Imidazolati,Zr,ZrOCl2·8H2O,DMF/H2O,Nessuno,150,36.0,0.1,0.2,0.5,,8.0,chloride,2.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,1.0,0.930375,A,True,zr|imidazolati|chloride|dmf/h2o|nessuno|150|36|0.5,,curated_project_dataset
